path,outfit,gender,category,style,color,season,material,description,error,category_group,uuid,ext
outfits/female/outfit_021/684692fd-3903-461f-a05d-1c17553721d7.jpg,outfit_021,female,shoe,classic,black,all-seasons,leather,"The black leather pointed heel is a timeless and elegant choice in women's footwear. Made from premium quality leather, this shoe exudes sophistication and class. Its pointed toe design adds a touch of modern elegance while maintaining a traditional silhouette. The pointed heel offers both style and comfort, providing support and enhancing your posture. This versatile shoe pairs effortlessly with dresses, skirts, trousers, and even jeans for a chic and polished look. Whether you're attending a formal event or simply wanting to elevate your everyday outfit, this classic shoe will leave a lasting impression.",,footwear,684692fd-3903-461f-a05d-1c17553721d7,jpg
outfits/female/outfit_021/bf431cd0-e46d-44a6-9ae3-665627ed3dad.jpg,outfit_021,female,trousers,classic,black,all-seasons,leather,"These luxurious wide-leg trousers from The Row exude sophistication and elegance. Crafted from premium leather, they boast a smooth texture that enhances their classic appeal. The wide-leg silhouette offers comfort while maintaining a chic appearance, making them ideal for both daytime and evening events. Their versatile nature allows for effortless pairing with a variety of tops, jackets, and shoes. Whether paired with a crisp button-down shirt for a business-ready look or layered under a coat for a more casual vibe, these trousers add a touch of refinement to any outfit.",,bottom,bf431cd0-e46d-44a6-9ae3-665627ed3dad,jpg
outfits/female/outfit_022/033f7e79-9e9d-4400-a982-e77e25de1d6f.jpg,outfit_022,female,trousers,classic,darkslategray with brown accents,all-seasons,wool blend,"These darkslategray wide-leg trousers feature subtle brown accents that add depth and sophistication to their classic design. The wool blend fabric provides exceptional comfort and warmth, making them suitable for both autumn and winter seasons. With a modern yet understated appearance, these trousers offer a versatile option for everyday wear as well as more formal occasions. They boast a relaxed fit through the hips and thighs, transitioning into a wider leg at the bottom, creating a flattering silhouette that complements various shoe styles such as pumps, boots, or ankle boots. Pair them with a simple blouse or top for a polished look, or mix things up by layering them over a casual shirt and jacket for a chic, sophisticated vibe.",,bottom,033f7e79-9e9d-4400-a982-e77e25de1d6f,jpg
outfits/female/outfit_022/3aa44087-3798-460b-b1e3-ab8bd4c7fd3f.jpg,outfit_022,female,jacket,classic,rosybrown with pink accents,all-seasons,fabric,"This rosybrown blazer jacket features elegant button detailing that adds sophistication to its classic design. The subtle hint of pink in the fabric gives it a charming touch while maintaining a polished appearance suitable for both daytime and evening wear. Its tailored fit offers a modern silhouette that accentuates the wearer's figure, making it versatile enough to pair with dresses, skirts, or pants. Ideal for business meetings, casual gatherings, or even as a layered piece during colder seasons, this jacket allows for effortless style transitions. It pairs well with neutral tones like black, grey, or cream, but also compliments bold accessories such as gold jewelry or vibrant scarves.",,outerwear,3aa44087-3798-460b-b1e3-ab8bd4c7fd3f,jpg
outfits/female/outfit_022/7023d1ee-a9d9-412c-b886-78253f514bd1.jpg,outfit_022,female,pumps,classic,darkslategray with black accents,all-seasons,leather,"These elegant darkslategray pumps feature a sophisticated design with a sleek, understated color palette that includes both the dominant shade of darkslategray and subtle black accents on the rows of leather. The pointed toe enhances their chic and modern appearance, while the pointed heel adds height and sophistication. Crafted from premium leather, these shoes offer comfort and durability, making them ideal for formal occasions such as weddings, office events, or even special dates. Their classic style allows them to pair effortlessly with various outfits, from smart casual ensembles to more formal attire. These pumps create an impression of classiness and refinement, suitable for women who value quality and timeless aesthetics.",,footwear,7023d1ee-a9d9-412c-b886-78253f514bd1,jpg
outfits/female/outfit_023/a62db097-1acb-402b-9ae0-b5842be22390.jpg,outfit_023,female,jacket,classic,darkslategray with navy accents,all-seasons,wool blend,"This darkslategray navy blazer jacket features a timeless classic style with its elegant single-button closure. The smooth wool blend fabric provides both comfort and sophistication, making it suitable for various occasions throughout the year. Its understated yet sophisticated appearance allows it to effortlessly complement a variety of outfits. It pairs perfectly with dark wash jeans or tailored trousers for a polished look, while also blending seamlessly with skirts or dresses for a chic ensemble. Whether worn during autumn evenings or winter days, this versatile piece enhances your overall style and offers a smart casual vibe.",,outerwear,a62db097-1acb-402b-9ae0-b5842be22390,jpg
outfits/female/outfit_023/aa921bda-f395-4233-9ff0-ed86e4bbe15e.jpg,outfit_023,female,trousers,classic,darkslategray with navy undertones,all-seasons,stretch fabric,"These darkslategray navy trousers feature a classic design that effortlessly transitions between work and weekend wear. Crafted from a stretchy fabric, they offer both comfort and style, making them perfect for daily wear. The subtle navy undertones add depth and sophistication to the dark gray hue, creating a polished look. These trousers have a straight leg silhouette, providing a clean and modern aesthetic. They can be paired with a variety of tops, such as a crisp button-down shirt for a business-appropriate ensemble, or layered over a soft knit sweater for a more casual vibe. Their stretchy fabric ensures ease of movement while maintaining shape, ensuring all-day comfort.",,bottom,aa921bda-f395-4233-9ff0-ed86e4bbe15e,jpg
outfits/female/outfit_023/e1003fba-5c01-3252-879b-90c268e3f551.jpg,outfit_023,female,pump,classic,darkslategray with black accents,all-seasons,leather,"This elegant darkslategray pump features a luxurious black leather finish that exudes sophistication and understated elegance. The timeless design boasts a sleek, streamlined silhouette, showcasing a pointy toe and a stiletto heel that enhances the wearer's height while maintaining comfort. Accented by its minimalistic yet sophisticated detailing, this shoe pairs effortlessly with both formal and casual outfits alike. Its versatile nature makes it suitable for various occasions such as office wear, evening events, or even a night on the town. Pair it with a tailored suit for a chic business look, or complement it with a chiffon dress for a romantic evening vibe.",,footwear,e1003fba-5c01-3252-879b-90c268e3f551,jpg
outfits/female/outfit_023/efec1ac4-0ab3-4100-bd84-2210cd347549.jpg,outfit_023,female,blouse,classic,white with silver pleats,all-seasons,cotton,"This elegant white blouse features delicate silver pleated detailing along the front panel, adding a subtle touch of sophistication and texture. The classic style allows it to effortlessly transition between casual and formal occasions. Its lightweight cotton fabric ensures comfort throughout the day while maintaining its crisp appearance. Ideally suited for layering under jackets or draped over simple skirts and trousers, this versatile piece can be paired with a variety of accessories such as necklaces, scarves, or belts to enhance your look. It conveys a refined and polished impression suitable for both office settings and special events.",,top,efec1ac4-0ab3-4100-bd84-2210cd347549,jpg
outfits/female/outfit_024/0a9bd4e5-3e01-4622-b62f-7dec0f7073f4.jpg,outfit_024,female,shirt,classic,darkslategray with white accents,all-seasons,cotton,"This darkslategray shirt features a classic collar and long sleeves, offering a sophisticated and understated elegance. The subtle blend of dark slate gray and white highlights create a timeless appeal that complements both formal and casual settings. Its lightweight yet durable cotton fabric ensures comfort throughout the day while maintaining its shape and structure. Pair this shirt with dark trousers or skirts for a polished business look, or opt for jeans and white pants for a more relaxed vibe. Its button-up design allows for easy layering under jackets or sweaters during colder months, making it versatile year-round.",,top,0a9bd4e5-3e01-4622-b62f-7dec0f7073f4,jpg
outfits/female/outfit_024/1287f3d6-b298-4b2f-a70e-9bf9e39e33b5.jpg,outfit_024,female,high heels,classic,darkslategray with black accents,all-seasons,leather,"These darkslategray high-heeled shoes feature a classic style that exudes sophistication and elegance. The shoes boast a refined silhouette with a pointed toe and a stiletto heel, offering both comfort and style. Accented by sleek black detailing, these shoes complement various outfits while enhancing your overall look. Perfect for formal occasions such as weddings, business meetings, or special events, they also pair well with casual ensembles like skinny jeans and a chic top. These shoes create an impression of confidence and poise, making them a versatile addition to any woman's wardrobe.",,footwear,1287f3d6-b298-4b2f-a70e-9bf9e39e33b5,jpg
outfits/female/outfit_024/43b2f89b-0d1e-40dc-8cfa-0c98b6a320e0.jpg,outfit_024,female,suit,classic,darkslategray with black and white pinstripes,all-seasons,wool,"This elegant darkslategray suit features a sophisticated blend of black and white pinstripes that create a subtle yet striking pattern. The fabric is made from high-quality wool, ensuring both comfort and durability throughout various occasions. Its classic style makes it versatile enough for formal events, business meetings, or even special occasions where a refined appearance is desired. The dark base color complements the understated pinstripes, providing a modern and chic look. Pair this suit with a crisp button-down shirt in solid black or white for a polished office attire, or opt for a bold scarf or brooch to add personality. For added warmth during colder months, consider layering a lightweight cashmere cardigan over the suit jacket.",,outerwear,43b2f89b-0d1e-40dc-8cfa-0c98b6a320e0,jpg
outfits/female/outfit_024/b510c810-dab7-4cef-8337-38d410fcf343.jpg,outfit_024,female,jacket,classic,darkslategray with black and white stripes and leopard print accents,all-seasons,fabric blend,"This elegant darkslategray blazer jacket features a timeless classic style with a sophisticated touch. It boasts black and white stripes running down its length, creating a subtle yet chic pattern that complements various outfits effortlessly. The standout feature is its unique leopard print collar, adding a playful edge while maintaining a polished appearance. Made from a fabric blend for comfort and durability, this piece can be worn in both casual and formal settings. Its versatile design allows it to pair well with skirts, trousers, or dresses, offering endless possibilities for creative styling. Whether you opt for a bold look by pairing it with monochrome bottoms or blending it subtly within your existing wardrobe, this jacket will elevate your overall ensemble.",,outerwear,b510c810-dab7-4cef-8337-38d410fcf343,jpg
outfits/female/outfit_025/17235710-ce34-4be7-a90f-3c00f22f6d2d.jpg,outfit_025,female,jacket,classic,gray with black accents,all-seasons,wool blend,"This elegant gray blazer jacket features a sophisticated classic style that exudes sophistication and versatility. Crafted from a luxurious wool blend fabric, it offers both warmth and comfort while maintaining its chic appearance. The jacket's tailored silhouette showcases clean lines and sharp shoulders, making it ideal for both formal and casual occasions. Its understated design allows it to pair effortlessly with various outfits, whether worn over a crisp black button-down shirt for a polished look or paired with a simple tank top and skinny jeans for a more relaxed vibe. Accented by subtle black detailing around the buttons and cuffs, this piece adds depth and balance to your ensemble. Whether you're heading to work, attending a dinner party, or simply running errands on a chilly day, this versatile blazer will seamlessly integrate into your wardrobe.",,outerwear,17235710-ce34-4be7-a90f-3c00f22f6d2d,jpg
outfits/female/outfit_025/3a36f67b-6ebd-4133-9e22-c418b5374cd3.jpg,outfit_025,female,vest,classic,gray with black accents,all-seasons,wool blend,"This elegant gray wool blend vest features a classic silhouette with slightly padded shoulders that accentuate the upper body. The lightweight fabric offers warmth without heaviness, making it perfect for autumn evenings or chilly spring days. The understated color palette complements both dark and light ensembles effortlessly. Paired beneath a black button-down shirt, this vest adds sophistication while maintaining a subtle touch of luxury. Its sleek lines and tailored fit create a polished appearance suitable for business meetings, dinner dates, or casual yet sophisticated gatherings.",,top,3a36f67b-6ebd-4133-9e22-c418b5374cd3,jpg
outfits/female/outfit_025/753d55a0-156e-4723-9f54-eeaf2a8dc390.jpg,outfit_025,female,trousers,classic,gray,all-seasons,wool,"These classic gray wool trousers offer a sophisticated and timeless appeal. Crafted from premium quality wool, these trousers provide both comfort and elegance. The understated yet elegant tone of gray makes them versatile enough to pair effortlessly with various tops and jackets. They boast a traditional straight leg silhouette that flares slightly at the hem, providing a flattering fit. The wool fabric ensures breathability in warmer months while retaining warmth during colder seasons. These trousers are perfect for work environments, casual evenings out, or even special occasions when paired with a chic blazer or statement accessories.",,bottom,753d55a0-156e-4723-9f54-eeaf2a8dc390,jpg
outfits/female/outfit_025/94cfec65-5065-441a-af5f-c709f2d8b197.jpg,outfit_025,female,pumps,classic,dark olive green with brown accents,all-seasons,leather,"These dark olive green pumps exude sophistication and elegance with their classic design and premium brown leather finish. The pointed toe adds a touch of femininity while the elevated pointed heel enhances the wearer's height and posture. The combination of dark olive green and subtle brown accents creates a timeless appeal that complements both casual and formal ensembles. These shoes pair effortlessly with dresses, skirts, trousers, and even slacks, making them versatile additions to any woman's shoe collection. Their smooth leather texture offers comfort and durability, ensuring long-lasting wear.",,footwear,94cfec65-5065-441a-af5f-c709f2d8b197,jpg
outfits/female/outfit_026/1287f3d6-b298-4b2f-a70e-9bf9e39e33b5.jpg,outfit_026,female,high heels,classic,darkslategray with black accents,all-seasons,leather,"These darkslategray high heel shoes exude sophistication and elegance. Crafted from luxurious leather, they feature a classic pointed toe design that enhances your femininity while providing comfort and support. The stiletto heel adds height and balance, making them perfect for special occasions or formal events. With their dark grey tone, these shoes effortlessly complement both monochrome and colorful outfits, creating a timeless look that can be worn day or night. Pair them with a simple black dress for a chic evening ensemble or dress up a casual outfit by pairing them with a sleek trouser suit. These shoes ooze confidence and style, allowing you to feel confident and elegant in every step.",,footwear,1287f3d6-b298-4b2f-a70e-9bf9e39e33b5,jpg
outfits/female/outfit_026/210299b4-6ca9-43f0-9599-163ded817169.jpg,outfit_026,female,t-shirt,casual,lightsteelblue with white,all-seasons,cotton,"This lightsteelblue sleeveless top features a classic design with a soft cotton fabric that offers comfort and breathability. The white accents add a subtle touch of elegance and contrast against the lightsteelblue background. It has a relaxed fit, creating a cozy and casual vibe suitable for everyday wear. Perfect for layering under jackets during cooler months or pairing with shorts and skirts during warmer seasons. Its versatile nature allows it to blend effortlessly into various outfits, from causal weekend looks to more laid-back weekdays. Whether you're running errands, heading to brunch, or simply chilling at home, this top will elevate your style while keeping you comfortable.",,top,210299b4-6ca9-43f0-9599-163ded817169,jpg
outfits/female/outfit_026/46524027-de07-4abe-b662-21821981471a.jpg,outfit_026,female,trousers,classic,darkslategray with black accents,all-seasons,cotton blend,"These elegant darkslategray cropped trousers feature subtle black accents that add sophistication and depth to their design. Crafted from a comfortable cotton blend fabric, they offer both style and comfort. The cropped length adds a modern touch, making them ideal for those seeking a trendy yet versatile piece. These trousers are perfect for everyday wear as well as more formal occasions. Pair them with a crisp button-down shirt for a smart casual look, or opt for a sleek top and heels for a polished outfit. Their classic style ensures they will remain in your closet season after season.",,bottom,46524027-de07-4abe-b662-21821981471a,jpg
outfits/female/outfit_026/f958ded2-456f-4e4a-9d9a-0e63d3ff6ed2.jpg,outfit_026,female,jacket,classic,darkslategray with black and leopard print,all-seasons,fabric,"This darkslategray blazer jacket features a chic and sophisticated design with a bold touch of elegance through its understated yet striking leopard print on the collar. The fabric offers a smooth texture that enhances the luxurious feel while maintaining comfort throughout the day. Perfectly suited for both formal and semi-formal occasions, this piece can easily transition from work to weekend wear. Pair it with a simple white button-down shirt and black skinny jeans for a modern business look, or dress it down with a solid tee and skinny pants for a casual yet stylish vibe. Its timeless style makes it versatile enough to match various outfits, creating an effortlessly chic appearance.",,outerwear,f958ded2-456f-4e4a-9d9a-0e63d3ff6ed2,jpg
outfits/female/outfit_027/c4b60bae-172a-4c4f-b07d-32fa8d7acbce.jpg,outfit_027,female,pumps,classic,dimgray,all-seasons,leather,"These dimgray Jimmy Fisher women's leather pumps feature elegant classic design with understated sophistication. Made from high-quality leather, these shoes boast supple softness and comfort that ensures all-day wearability. The sleek pump style has a slight wedge heel which adds height while maintaining balance and stability. With their minimalistic yet refined detailing, they complement both formal and semi-formal outfits perfectly. These pumps are ideal for office attire, evening events, or even casual occasions where a touch of elegance is desired. They pair effortlessly with trousers, skirts, dresses, or suits, offering versatile versatility in any woman's closet.",,footwear,c4b60bae-172a-4c4f-b07d-32fa8d7acbce,jpg
outfits/female/outfit_027/f3e50cbd-00b8-4752-8026-2a56aff2a779.jpg,outfit_027,female,trousers,classic,darkslategray with black accents,all-seasons,cotton blend,"These darkslategray cord trousers feature a timeless classic style that effortlessly elevates any outfit. Crafted from a cotton blend fabric, they offer comfort while maintaining a sophisticated appearance. The slightly tapered leg provides a modern silhouette, showcasing a tailored fit that accentuates the figure. With black cords running along the sides, these trousers add a subtle touch of elegance and versatility. They pair well with a crisp button-down shirt for a polished business look or a cozy knit sweater for a casual yet chic ensemble. Their all-seasons design makes them suitable for various occasions, whether it's a formal event, a day at the office, or even weekend activities.",,bottom,f3e50cbd-00b8-4752-8026-2a56aff2a779,jpg
outfits/female/outfit_028/5e83089a-a371-4b9e-ad17-c3eadc00cbd6.jpg,outfit_028,female,jacket,classic,black,all-seasons,wool or cotton blend,"This elegant black blazer jacket features classic lines and a well-tailored silhouette that enhances any woman's figure. The smooth wool or cotton blend fabric offers both comfort and sophistication. With two front pockets adding practicality and detail, this piece can effortlessly transition from office wear to weekend events. It pairs perfectly with tailored trousers, skirts, or dresses, creating a polished yet versatile look. Whether worn during autumn evenings or winter days, this blazer ensures warmth and style.",,outerwear,5e83089a-a371-4b9e-ad17-c3eadc00cbd6,jpg
outfits/female/outfit_028/98979afb-87ca-42ce-9872-8c339d368f77.jpg,outfit_028,female,bag,classic,darkslategray,all-seasons,leather,"This elegant darkslategray leather sling bag exudes sophistication and timeless appeal. Crafted from high-quality leather, it boasts a sleek, understated design that effortlessly complements both casual and formal ensembles. The ergonomic strap ensures comfort while providing versatility in wearability. Its minimalistic yet functional shape showcases clean lines and polished edges, creating a refined impression. Perfectly suited for everyday use, this accessory pairs seamlessly with dresses, skirts, pants, or even tailored suits. It offers ample storage space for essential items like phones, makeup, and keys, making it practical as well as stylish.",,accessory,98979afb-87ca-42ce-9872-8c339d368f77,jpg
outfits/female/outfit_028/bf2f89bd-01dd-4e62-9fac-dfaca09b3aea.jpg,outfit_028,female,trousers,classic,darkslategray with black accents,all-seasons,fabric,"These darkslategray wide-leg trousers feature a sleek and sophisticated design, perfect for those who appreciate elegance and comfort. The soft fabric ensures a smooth drape and comfortable fit, while the wide leg provides ample room for movement and modern flair. The subtle black accents add a touch of sophistication and versatility, making these trousers suitable for both formal and casual occasions. They can be paired with a crisp button-down shirt for a business-casual look or dressed up with a tailored blazer and heels for a more polished appearance. Their all-seasons appeal makes them versatile enough to transition seamlessly from autumn to spring, offering endless styling possibilities.",,bottom,bf2f89bd-01dd-4e62-9fac-dfaca09b3aea,jpg
outfits/female/outfit_028/da469eaa-82ee-416d-8a03-09e0f749db67.jpg,outfit_028,female,shirt,classic,white with silver details,all-seasons,cotton,"This elegant silver button-down shirt features a crisp white base, offering a subtle yet sophisticated contrast. The classic style of the shirt includes a button-down collar, adding an element of formality while maintaining versatility. Made from high-quality cotton, it provides comfort and breathability throughout the day. Its understated silver detailing adds a modern touch, making it suitable for both casual and business occasions. Pair it with skinny jeans for a chic evening look or dress it up with tailored trousers and heels for a professional setting.",,top,da469eaa-82ee-416d-8a03-09e0f749db67,jpg
outfits/female/outfit_029/7dfd38b9-fc32-47fd-92d8-7a9506d0618e.jpg,outfit_029,female,jacket,classic,darkslategray with brown accents and black undertones,autumn,leather,"This darkslategray leather jacket features subtle brown accents that add depth and character to its timeless design. The jacket has a classic style with sleek lines and clean cuts, creating a sophisticated yet versatile piece suitable for both formal and casual occasions. Its smooth leather exterior offers luxurious texture and comfort while maintaining durability throughout various weather conditions. Pairing well with a black shirt beneath allows for a chic monochromatic look that exudes elegance and sophistication. This jacket can also be layered over a sweater or blouse for added warmth during autumn evenings. Its understated color palette makes it easy to integrate into various outfits, making it an essential addition to any woman's wardrobe.",,outerwear,7dfd38b9-fc32-47fd-92d8-7a9506d0618e,jpg
outfits/female/outfit_029/94cfec65-5065-441a-af5f-c709f2d8b197.jpg,outfit_029,female,pump,classic,dark olive green with brown accents,all-seasons,leather,"These dark olive green pumps exude sophistication and elegance with their understated yet bold color palette. Crafted from premium brown leather, they feature a pointed toe design that adds a touch of femininity and style. The pointed heel provides height and graceful proportions while maintaining comfort throughout the day. These shoes are perfect for both formal and semi-formal occasions, offering versatility in everyday wear. Pair them with dark denim jeans and a crisp button-down shirt for a chic business look, or opt for a dressier ensemble by pairing them with a floor-length silk skirt and a blazer for a polished evening vibe.",,footwear,94cfec65-5065-441a-af5f-c709f2d8b197,jpg
outfits/female/outfit_029/ae8bf8c4-d27e-4369-822b-2956deda37e6.jpg,outfit_029,female,trousers,classic,darkslategray with brown accents,all-seasons,wool,"These darkslategray wool trousers feature subtle brown accents that add depth and sophistication to their classic design. Crafted from high-quality wool, these trousers offer exceptional comfort and warmth throughout the year. The elegant cut and straight silhouette create a timeless appearance suitable for both formal and semi-formal occasions. They boast a smooth texture and lightweight feel, making them ideal for layering under coats during autumn and winter months. Pair these trousers with a crisp button-down shirt and a blazer for a polished business look, or dress them down with a casual top and chunky boots for a more relaxed vibe. Their versatile nature allows them to transition seamlessly between seasons and events, enhancing your wardrobe's versatility.",,bottom,ae8bf8c4-d27e-4369-822b-2956deda37e6,jpg
outfits/female/outfit_030/58291688-9db6-463e-a232-1f68dab4b9c2.jpg,outfit_030,female,heels,classic,dark olive green with black accents,all-seasons,leather,"These dark olive green pointed-toe heels feature a luxurious black leather finish that adds sophistication and elegance to any outfit. The sleek design has a classic style that transcends trends, making them suitable for both formal and semi-formal occasions. With a pointed toe and a slightly elevated heel, these shoes provide comfort while maintaining their stylish appearance. The combination of dark olive green and black gives them versatility in matching with various outfits, from office attire to evening wear. These heels are perfect for creating a polished look that exudes confidence and style.",,footwear,58291688-9db6-463e-a232-1f68dab4b9c2,jpg
outfits/female/outfit_030/8433fc59-f334-4e19-a3a1-6ccb697c4477.jpg,outfit_030,female,jacket,classic,darkslategray with black accents,all-seasons,wool blend,"This darkslategray blazer jacket features a sophisticated classic style with a smartly tailored fit that flatters any woman's figure. The dark gray hue provides a modern yet understated look, while the black lapel adds a subtle contrasting touch that enhances its elegance. Crafted from a luxurious wool blend fabric, this jacket offers both comfort and durability, making it suitable for various occasions throughout the year. Its classy design pairs well with dress pants, skirts, or trousers, creating polished business looks perfect for work environments or formal events. It also works equally well in casual settings when paired with jeans or slacks for weekend errands or social gatherings.",,outerwear,8433fc59-f334-4e19-a3a1-6ccb697c4477,jpg
outfits/female/outfit_030/eaf2e6ac-fa37-41ed-be6e-5bbcfc6718e1.jpg,outfit_030,female,trousers,classic,darkslategray with black accents,all-seasons,wool blend,"These darkslategray wide leg trousers exude sophistication and elegance. Crafted from a luxurious wool blend, they offer both comfort and durability, making them suitable for various occasions throughout the year. The classic style complements a variety of outfits, whether paired with tailored jackets for a business setting or layered under coats during colder months. Their dark gray hue offers versatility in creating monochromatic looks while the subtle black accents add depth and interest. These trousers feature a flattering wide-leg silhouette that accentuates the legs and provides room for movement, ensuring comfort even during long days on your feet. Pair them with a crisp button-down shirt for a polished look or dress them down with a casual top for a more relaxed vibe.",,bottom,eaf2e6ac-fa37-41ed-be6e-5bbcfc6718e1,jpg
outfits/female/outfit_030/f287553d-74d7-47cf-86b4-d99734498817.jpg,outfit_030,female,t-shirt,casual,light gray with white accents,all-seasons,cotton,"This light gray long-sleeve top features subtle white accents that add a touch of elegance and versatility. It has a classic, relaxed fit with a straight cut and slightly gathered shoulders, offering comfort while maintaining a sophisticated appearance. The top is perfect for layering during transitional seasons like spring and autumn, where its lightweight fabric allows easy layering under jackets or sweaters. Its casual style makes it suitable for everyday wear, pairing well with skinny jeans, shorts, skirts, or even leggings. The soft cotton material ensures breathability and comfort throughout the day, making it ideal for both formal and informal occasions.",,top,f287553d-74d7-47cf-86b4-d99734498817,jpg
outfits/female/outfit_031/642255b2-a293-4690-b122-e90071933f48.jpg,outfit_031,female,t-shirt,casual,dark gray,all-seasons,cotton,"This dark gray t-shirt features a simple yet elegant design with a round neckline and short sleeves. Made from soft and breathable cotton fabric, it offers comfort while maintaining its sleek appearance. The understated color palette allows it to blend effortlessly into various outfits, making it versatile enough for both casual everyday wear and more relaxed occasions. Pair it with skinny jeans or a pair of leggings for a chic look, or opt for shorts during warmer months for a fresh and casual vibe. Its classic style makes it suitable for everyday use, whether you're running errands, working remotely, or hanging out with friends.",,top,642255b2-a293-4690-b122-e90071933f48,jpg
outfits/female/outfit_031/cdbe5e36-f03e-4922-b46a-0c2fbcaa3955.jpg,outfit_031,female,jacket,classic,darkslategray with black accents,all-seasons,wool blend,"This darkslategray blazer jacket exudes sophistication and elegance with its timeless classic style. The jacket features a tailored fit with slightly padded shoulders that enhance the overall shape and provide comfort. Its smooth wool blend fabric offers both warmth and durability, making it suitable for various occasions throughout the year. The subtle black accents add depth and contrast, creating a modern yet understated look. This versatile piece can be worn alone during autumn evenings or layered over a shirt and blouse during winter months. Pair it with skinny jeans for a chic casual outfit or dress it up with a silk blouse and pencil skirt for a polished business ensemble.",,outerwear,cdbe5e36-f03e-4922-b46a-0c2fbcaa3955,jpg
outfits/female/outfit_031/e1003fba-5c01-3252-879b-90c268e3f551.jpg,outfit_031,female,pump,classic,black with darkslategray accents,all-seasons,leather,"This elegant pump features a sophisticated design that showcases a classic silhouette with a pointed toe and sleek lines. The upper is crafted from high-quality black leather, exuding sophistication and durability. A subtle darkslategray accent adds a touch of distinction and character. Ideal for both formal occasions and everyday wear, these pumps are versatile enough to complement a variety of outfits. Pair them with a chic dress for a polished evening look, or opt for a smart pantsuit during the daytime. Their comfortable fit ensures all-day wearability while maintaining their glamorous appearance.",,footwear,e1003fba-5c01-3252-879b-90c268e3f551,jpg
outfits/female/outfit_031/ebe2b54e-3991-4911-a651-1c06e7651786.jpg,outfit_031,female,skirt,classic,darkslategray with black trim,all-seasons,fabric,"This elegant darkslategray row skirt features subtle black trim along the hemline, offering a sophisticated touch to any outfit. The classic silhouette showcases a flattering A-line shape that hugs the hips while flaring gently at the bottom, creating a polished yet versatile look. Its mid-length design makes it suitable for both daytime and evening wear, pairing effortlessly with blouses, cardigans, or jackets. The fabric boasts softness and drape, ensuring comfort throughout the day. For a chic office ensemble, pair it with a crisp white button-down shirt and heeled pumps. Alternatively, style it casually by teaming it with a cozy sweater and flat shoes for a weekend getaway.",,bottom,ebe2b54e-3991-4911-a651-1c06e7651786,jpg
outfits/female/outfit_032/9085ab6a-604a-40f4-b348-58a820a60b40.jpg,outfit_032,female,shirt,classic,gray with white accents,all-seasons,cotton,"This elegant gray shirt with subtle white accents showcases a timeless design featuring a long-sleeve construction, a refined collar, and a traditional button-front closure. Its classic style makes it versatile enough for both formal and casual occasions. The soft cotton fabric provides comfort while maintaining its shape throughout wear. Pair this shirt with skinny jeans or slacks for a chic office look, or dress it down with a pair of jeans and sneakers for a relaxed weekend vibe. Its clean lines and understated detailing make it an essential piece in every woman's wardrobe.",,top,9085ab6a-604a-40f4-b348-58a820a60b40,jpg
outfits/female/outfit_032/9d5a7b89-0578-406c-a931-9ff9aba07849.jpg,outfit_032,female,pumps,classic,dimgray with brown leather trim,all-seasons,leather,"These elegant dimgray pumps feature a timeless classic style with understated sophistication. The pump's slim profile enhances the leg line while providing comfort throughout the day. Crafted from high-quality brown leather, these shoes boast a refined texture that compliments both formal and casual outfits alike. Their low heel height makes them versatile enough for everyday wear, while their understated design ensures they blend seamlessly into any outfit. Pair them with a tailored suit for a business-ready look, or opt for more playful ensembles by combining them with trendy denim skirts or pants.",,footwear,9d5a7b89-0578-406c-a931-9ff9aba07849,jpg
outfits/female/outfit_032/d05b8250-c9c4-4bcc-8755-af4dfac2363a.jpg,outfit_032,female,trousers,classic,darkslategray with navy accents,all-seasons,wool blend,"These cropped trousers feature a sophisticated darkslategray base with subtle navy accents that add depth and elegance. Crafted from a luxurious wool blend fabric, they boast a modern cropped length that elongates the leg while maintaining comfort. The classic style lends itself effortlessly to both casual and formal occasions. Pair them with a crisp button-down shirt for a business-ready look or layer over a chic top for a more relaxed vibe. Their tailored fit enhances the waistline and streamlines the overall silhouette, creating a polished appearance whether worn during autumn evenings or winter days.",,bottom,d05b8250-c9c4-4bcc-8755-af4dfac2363a,jpg
outfits/female/outfit_032/e0f9b3d9-126d-4171-9a01-b025910febd0.jpg,outfit_032,female,jacket,classic,darkslategray with blue accents,all-seasons,wool blend,"This darkslategray-blue blazer jacket features elegant button detailing that adds sophistication to its classic design. The jacket's fabric is made from a luxurious wool blend, ensuring both comfort and durability in various weather conditions. Its slightly structured silhouette enhances the wearer's figure while maintaining a timeless appearance. The subtle blue accents complement the dark base color, creating a sophisticated yet understated look. This versatile piece can be worn casually over a simple tee and jeans for a weekend brunch or dressed up with a chiffon blouse and slacks for a formal occasion. Pair it with high-waisted trousers for a polished yet relaxed vibe, or team it with a crisp shirt and tailored pants for a business-ready ensemble.",,outerwear,e0f9b3d9-126d-4171-9a01-b025910febd0,jpg
